CustomerID,SignupDate,TransactionDate,Revenue,Quantity,ProductCategory,Region,City,Country,TenureMonths,ChurnFlag,,OK
C0122,5/18/2023,9/2/2023,28.82,3,Electronics,East,Port Richard,France,3,No,,
C0318,4/15/2023,12/22/2023,28.97,3,Beauty,East,Lake Debbie,United States,8,No,,
C0444,9/26/2023,10/24/2023,29.04,3,Beauty,West,Danielchester,Canada,0,No,,
C0082,4/1/2023,5/14/2023,29.18,3,Toys,West,Mooreport,Germany,1,No,,
C0402,10/27/2023,12/17/2023,29.19,3,Home,North,Leeville,United Kingdom,1,No,,
C0330,10/4/2022,11/6/2022,29.30,3,Electronics,West,Lake Lisaport,Canada,1,No,,
C0377,1/21/2023,7/4/2023,29.42,3,Apparel,West,Evanmouth,Canada,5,No,,
C0435,8/27/2023,12/6/2023,29.49,3,Home,North,East Courtneychester,Germany,3,No,,
C0170,5/21/2023,9/26/2023,29.49,3,Apparel,North,East Nathaniel,Germany,4,No,,
C0294,8/15/2022,5/25/2023,29.50,3,Beauty,West,Port Jesseville,Canada,9,No,,
C0376,5/5/2023,7/30/2023,29.67,3,Toys,South,Lake Matthew,France,2,No,,
C0045,5/11/2022,5/11/2022,29.70,3,Toys,West,New Brooke,United States,0,No,,
C0466,8/8/2022,8/6/2023,29.73,3,Beauty,West,Shawhaven,Germany,12,No,,
C0395,10/16/2023,12/21/2023,29.77,3,Home,North,East Josephville,United States,2,No,,
C0438,4/19/2023,5/18/2023,29.87,3,Apparel,South,Lake Roberto,United States,0,No,,
C0228,9/4/2022,6/1/2023,30.07,3,Electronics,East,Lake Matthew,France,9,Yes,,
C0371,9/18/2023,10/13/2023,30.12,3,Toys,East,East Nicholasfurt,France,0,No,,
C0146,4/6/2022,2/22/2023,30.19,3,Sports,North,Daviston,United States,10,Yes,,
C0472,8/6/2022,7/6/2023,30.25,3,Beauty,North,Gomezchester,United States,11,Yes,,
C0345,4/22/2023,9/28/2023,30.31,3,Sports,West,North Matthewberg,United States,5,No,,
C0428,1/5/2023,8/8/2023,30.49,3,Sports,South,Port Keith,United Kingdom,7,No,,
C0104,4/17/2023,6/29/2023,30.57,3,Apparel,North,Johnfurt,United States,2,No,,
C0323,8/18/2022,3/11/2023,30.59,3,Beauty,North,West Donald,Canada,6,No,,
C0360,7/10/2022,11/20/2022,30.61,3,Sports,East,Williamview,France,4,Yes,,
C0290,2/24/2023,12/15/2023,30.65,3,Toys,West,Gomezchester,France,9,No,,
C0264,9/20/2022,12/29/2023,30.66,3,Home,North,Bassport,Canada,15,No,,
C0263,9/3/2023,10/12/2023,30.74,3,Apparel,South,West Natashaport,United Kingdom,1,No,,
C0171,12/14/2022,6/14/2023,30.92,3,Beauty,East,East Jill,Germany,6,No,,
C0304,11/12/2023,11/24/2023,30.92,3,Toys,South,New David,United Kingdom,0,No,,
C0154,6/9/2023,9/24/2023,30.93,3,Electronics,North,Lake Debbie,Canada,3,No,,
C0462,3/11/2023,7/8/2023,30.97,3,Sports,North,Hoffmanville,France,3,No,,
C0007,1/21/2022,10/21/2023,31.08,3,Sports,North,North Jessicaland,Germany,21,No,,
C0281,5/11/2022,2/9/2023,31.11,3,Electronics,South,Teresaburgh,France,9,Yes,,
C0321,11/1/2023,12/28/2023,31.25,3,Apparel,East,New Brooke,Australia,1,No,,
C0084,12/28/2023,12/30/2023,31.37,3,Sports,South,North Micheleland,Germany,0,No,,
C0124,7/28/2023,12/24/2023,31.41,3,Beauty,North,Sanchezfort,Germany,4,No,,
C0179,9/25/2023,11/19/2023,31.45,3,Sports,West,North Judithbury,United States,1,No,,
C0064,2/4/2022,12/24/2022,31.50,3,Home,South,East Jessetown,Germany,10,Yes,,
C0072,4/16/2022,9/24/2022,31.55,3,Electronics,East,North Beth,United States,5,No,,
C0035,5/26/2023,12/22/2023,31.56,3,Electronics,South,Gomezchester,France,7,No,,
C0464,11/28/2023,11/30/2023,31.77,3,Beauty,West,West Andrewside,France,0,No,,
C0365,5/8/2022,11/22/2022,31.77,3,Sports,North,Adamsborough,United States,6,No,,
C0398,4/2/2022,5/18/2023,31.82,3,Toys,South,East Nicholasfurt,United States,13,No,,
C0166,7/10/2023,7/20/2023,31.87,3,Sports,East,Mortonside,France,0,No,,
C0206,1/22/2023,4/12/2023,31.96,3,Toys,South,Cassandraton,Australia,2,No,,
C0108,8/16/2023,12/19/2023,32.02,3,Home,South,East Donna,Australia,4,No,,
C0269,1/2/2022,9/30/2023,32.02,3,Sports,West,East Nathaniel,France,21,Yes,,
C0191,11/15/2023,12/9/2023,32.03,3,Sports,South,Port Keith,United Kingdom,0,No,,
C0016,4/10/2022,8/16/2022,32.04,3,Sports,South,North Matthewberg,Canada,4,Yes,,
C0465,10/12/2022,7/9/2023,32.05,3,Home,North,New Roberttown,United States,9,No,,
C0014,3/29/2022,11/15/2023,32.06,3,Home,East,East Lydiamouth,Canada,19,No,,
C0461,10/18/2023,11/11/2023,32.10,3,Home,North,Teresaburgh,United States,0,No,,
C0313,2/5/2023,6/1/2023,32.36,3,Sports,North,Bassport,Canada,3,No,,
C0186,10/11/2023,12/31/2023,32.39,3,Toys,South,West Allison,United States,2,No,,
C0106,5/19/2022,8/7/2023,32.47,3,Electronics,East,West Donald,Canada,14,No,,
C0070,1/25/2023,5/17/2023,32.52,3,Sports,North,West Juan,United Kingdom,3,No,,
C0152,6/25/2023,12/29/2023,32.64,3,Home,South,East Donna,United Kingdom,6,No,,
C0444,9/26/2023,10/28/2023,33.01,3,Toys,East,New Roberttown,United States,1,No,,
C0369,11/19/2022,4/25/2023,33.03,3,Electronics,North,Taylorburgh,Germany,5,No,,
C0140,7/8/2023,8/5/2023,33.12,3,Sports,South,Danielchester,Germany,0,No,,
C0103,10/10/2023,12/6/2023,33.21,3,Home,East,Tashatown,Canada,1,No,,
C0142,11/22/2023,11/29/2023,33.22,3,Toys,South,Lake Debra,United Kingdom,0,No,,
C0440,5/7/2022,5/23/2022,33.32,3,Apparel,North,East Nicholasfurt,Canada,0,Yes,,
C0324,12/31/2022,6/28/2023,33.41,3,Toys,West,North Sarabury,United States,5,No,,
C0127,11/15/2023,12/9/2023,33.46,3,Beauty,South,Lake Rebeccaside,France,0,No,,
C0349,4/9/2022,8/2/2023,33.66,3,Sports,West,Sanchezfort,Germany,16,No,,
C0488,8/31/2023,9/6/2023,33.73,3,Beauty,South,New Jeffrey,Australia,0,No,,
C0437,12/12/2022,10/21/2023,33.76,3,Beauty,West,North Matthewberg,United States,10,Yes,,
C0286,11/4/2023,11/18/2023,33.77,3,Beauty,West,Sanchezfort,Germany,0,No,,
C0246,12/15/2022,6/24/2023,33.78,3,Electronics,South,Jasonfort,United Kingdom,6,No,,
C0134,8/6/2022,9/22/2022,33.79,3,Sports,North,Rodneyside,Australia,1,Yes,,
C0132,10/5/2023,12/16/2023,33.85,3,Toys,East,North Richardmouth,United Kingdom,2,No,,
C0281,5/11/2022,6/22/2022,33.91,3,Home,North,Cassandraton,Canada,1,Yes,,
C0408,11/10/2022,11/16/2022,33.99,3,Apparel,West,Evanmouth,Canada,0,No,,
C0098,1/15/2022,5/14/2022,34.00,3,Beauty,West,Davidstad,France,3,No,,
C0004,4/17/2022,9/20/2022,34.01,3,Beauty,South,South Todd,France,5,No,,
C0095,5/8/2023,9/6/2023,34.09,3,Electronics,West,Lake Larry,Germany,4,No,,
C0446,4/6/2022,11/7/2022,34.10,3,Beauty,South,East Jamesside,United Kingdom,7,No,,
C0421,1/5/2022,7/9/2022,34.22,3,Apparel,West,New Mariotown,Canada,6,No,,
C0169,10/2/2023,11/3/2023,34.23,3,Beauty,West,South Christineshire,Canada,1,No,,
C0139,1/15/2022,12/3/2023,34.23,3,Electronics,East,New Roberttown,United Kingdom,22,No,,
C0106,5/19/2022,8/22/2022,34.28,3,Electronics,North,West Allison,United States,3,No,,
C0108,8/16/2023,12/1/2023,34.33,3,Electronics,East,North Beth,Canada,3,No,,
C0182,12/25/2022,4/16/2023,34.37,3,Toys,North,East Jamesside,Australia,3,Yes,,
C0425,2/16/2022,10/28/2022,34.40,3,Electronics,West,Lake Crystalbury,Australia,8,No,,
C0116,2/10/2022,7/21/2022,34.41,3,Toys,West,New Brooke,Canada,5,No,,
C0497,10/26/2023,12/8/2023,34.56,3,Apparel,East,South Dianeshire,United Kingdom,1,No,,
C0493,9/15/2022,6/15/2023,34.66,3,Apparel,East,North Amandahaven,Germany,9,No,,
C0115,8/19/2022,10/25/2022,34.71,3,Home,East,North Cynthiaview,Australia,2,Yes,,
C0367,7/20/2023,12/10/2023,34.75,3,Sports,West,South Christineshire,Germany,4,No,,
C0337,7/1/2023,11/19/2023,34.79,3,Beauty,South,South Dianeshire,United Kingdom,4,No,,
C0052,8/24/2023,9/25/2023,35.66,3,Toys,West,Shawhaven,United Kingdom,1,No,,
C0296,5/25/2023,12/13/2023,35.71,3,Beauty,West,West Natashaport,France,6,No,,
C0145,7/18/2023,9/20/2023,35.77,3,Electronics,West,North Jessicaland,United Kingdom,2,No,,
C0483,4/10/2022,6/4/2023,35.81,3,Home,South,East Josephville,Germany,14,Yes,,
C0207,4/23/2022,5/15/2023,35.95,3,Apparel,North,South Noah,United Kingdom,12,Yes,,
C0098,1/15/2022,11/30/2023,36.05,3,Toys,East,East Jessetown,Australia,22,No,,
C0330,10/4/2022,12/27/2023,36.13,3,Home,North,East Mikeburgh,United Kingdom,14,No,,
C0176,1/20/2023,3/27/2023,36.23,3,Toys,West,Lake Mark,Australia,2,No,,
C0473,4/19/2023,5/12/2023,36.36,3,Electronics,South,Lake Matthew,Canada,0,No,,
C0033,4/20/2023,12/23/2023,36.53,3,Sports,East,New Jessica,Germany,8,No,,
C0366,1/18/2022,1/24/2023,36.55,3,Sports,North,West Natashaport,France,12,Yes,,
C0461,10/18/2023,11/19/2023,36.62,3,Toys,East,North Richardmouth,United States,1,No,,
C0037,4/21/2023,10/14/2023,36.77,3,Home,East,East Nathaniel,United Kingdom,5,No,,
C0236,9/2/2023,11/12/2023,36.85,3,Beauty,East,Cassandraton,Germany,2,No,,
C0334,3/29/2023,7/12/2023,36.99,3,Apparel,North,Stewartland,United Kingdom,3,No,,
C0441,1/28/2023,4/30/2023,37.03,3,Sports,East,North Noahstad,Australia,3,No,,
C0301,12/7/2023,12/16/2023,37.03,3,Beauty,West,Lake Nicoleview,Canada,0,No,,
C0122,5/18/2023,8/9/2023,37.16,3,Home,South,West Andrewside,Germany,2,No,,
C0029,11/10/2022,6/4/2023,37.25,3,Toys,East,South Todd,France,6,Yes,,
C0281,5/11/2022,10/25/2023,37.26,3,Electronics,West,North Beth,France,17,Yes,,
C0227,2/20/2023,12/26/2023,37.32,3,Home,East,East Lydiamouth,France,10,No,,
C0132,10/5/2023,10/27/2023,37.35,3,Beauty,East,Lake Mark,United Kingdom,0,No,,
C0239,5/24/2022,5/23/2023,37.36,3,Home,South,Lake Mark,France,12,No,,
C0169,10/2/2023,12/14/2023,37.45,3,Electronics,East,Lake Crystalbury,Germany,2,No,,
C0349,4/9/2022,3/4/2023,37.50,3,Electronics,East,East Josephville,Australia,10,No,,
C0298,4/9/2022,12/26/2023,37.55,3,Sports,East,Mooreport,Germany,20,No,,
C0320,1/22/2022,12/25/2022,37.69,3,Toys,East,Lake Debra,France,11,No,,
C0374,10/1/2023,12/4/2023,37.73,3,Apparel,West,Brandtside,Australia,2,No,,
C0386,2/12/2023,9/9/2023,37.78,3,Toys,North,Rodneyside,Australia,6,No,,
C0022,5/7/2023,10/7/2023,37.78,3,Toys,South,North Micheleland,Australia,5,No,,
C0155,6/9/2022,9/8/2022,37.85,3,Apparel,South,New Roberttown,Germany,3,No,,
C0115,8/19/2022,7/3/2023,37.97,3,Beauty,North,North Noahstad,Germany,10,Yes,,
C0401,2/20/2022,5/29/2023,37.97,3,Electronics,West,New Stephanie,Germany,15,Yes,,
C0316,11/19/2023,12/27/2023,37.98,3,Electronics,South,New Jessica,Australia,1,No,,
C0447,9/30/2023,12/14/2023,38.00,3,Home,South,Coxberg,Australia,2,No,,
C0149,8/19/2022,9/20/2023,38.02,3,Apparel,East,New Kellystad,Canada,13,No,,
C0064,2/4/2022,1/12/2023,38.06,3,Apparel,West,Lake Chad,United States,11,Yes,,
C0111,2/23/2023,10/31/2023,38.12,3,Beauty,West,North Sarabury,Australia,8,No,,
C0050,10/1/2022,11/2/2023,38.41,3,Toys,North,South David,France,13,No,,
C0220,9/30/2023,10/18/2023,38.50,3,Apparel,South,New Mariotown,Australia,0,No,,
C0050,10/1/2022,1/3/2023,38.51,3,Beauty,East,Lake Lisaport,United States,3,No,,
C0215,8/8/2022,11/7/2022,38.88,3,Sports,South,New Kellystad,United States,3,Yes,,
C0109,1/27/2023,7/26/2023,39.10,3,Toys,West,Martinezbury,United States,6,No,,
C0492,12/2/2022,2/2/2023,39.16,3,Toys,North,Port Colleenhaven,United Kingdom,2,No,,
C0410,12/8/2022,11/28/2023,39.28,3,Sports,East,Lake Lisaport,Canada,11,No,,
C0021,12/10/2022,7/31/2023,39.44,3,Toys,North,South Patrickmouth,United States,7,No,,
C0225,11/3/2023,11/13/2023,39.60,3,Sports,West,East Jessetown,France,0,No,,
C0467,3/10/2022,1/29/2023,39.63,3,Apparel,East,Lake Debbie,France,10,No,,
C0479,9/11/2022,11/26/2022,39.73,3,Beauty,South,Evanmouth,Germany,2,No,,
C0202,7/18/2023,11/2/2023,39.79,3,Electronics,East,Shawhaven,Australia,3,No,,
C0430,4/16/2022,9/16/2023,39.82,3,Electronics,West,New Stephanie,United States,17,Yes,,
C0246,12/15/2022,4/29/2023,39.90,3,Home,North,Lisatown,Australia,4,No,,
C0095,5/8/2023,10/16/2023,39.90,3,Home,East,Brandtside,Australia,5,No,,
C0107,5/14/2023,12/19/2023,39.91,3,Toys,South,Jasonfort,France,7,No,,
C0320,1/22/2022,10/13/2023,39.94,3,Electronics,South,Bassport,Germany,20,No,,
C0097,6/6/2022,6/11/2022,39.98,3,Beauty,East,Lake Rebeccaside,Germany,0,No,,
C0476,7/5/2023,9/22/2023,40.10,3,Home,South,East Courtneychester,France,2,No,,
C0038,12/1/2023,12/6/2023,40.31,3,Apparel,West,Robinsonshire,United Kingdom,0,No,,
C0163,10/8/2023,12/3/2023,40.37,3,Beauty,North,Evanmouth,Germany,1,No,,
C0444,9/26/2023,11/8/2023,40.39,3,Home,North,North Amandahaven,Australia,1,No,,
C0217,8/13/2022,6/29/2023,40.44,3,Sports,South,Lake Nicoleview,Canada,10,No,,
C0176,1/20/2023,12/15/2023,40.64,3,Home,North,North John,Germany,10,No,,
C0071,7/20/2023,7/23/2023,40.68,3,Electronics,South,East Mikeburgh,Australia,0,No,,
C0063,5/24/2023,11/4/2023,40.78,3,Home,West,East Donna,Germany,5,No,,
C0398,4/2/2022,6/19/2023,40.85,3,Home,East,West Michael,France,14,No,,
C0148,2/11/2023,3/5/2023,40.86,3,Toys,West,North Matthewberg,Australia,0,No,,
C0044,5/20/2023,9/15/2023,40.90,3,Home,South,North Jessicaland,Canada,3,No,,
C0026,10/4/2022,6/26/2023,40.92,3,Home,East,Jacquelineland,United States,8,No,,
C0133,1/5/2022,5/23/2022,40.95,3,Apparel,East,North John,France,4,Yes,,
C0105,3/4/2022,11/10/2023,40.98,3,Sports,South,Jasonfort,France,20,No,,
C0209,9/17/2023,12/16/2023,41.13,3,Apparel,North,Danielchester,France,3,No,,
C0003,9/28/2022,12/1/2023,41.14,3,Apparel,East,New Kellystad,France,14,No,,
C0036,11/13/2023,12/7/2023,41.16,3,Apparel,South,East Nathaniel,Germany,0,No,,
C0444,9/26/2023,10/22/2023,41.18,3,Apparel,East,West Allison,Canada,0,No,,
C0249,12/12/2022,12/25/2023,41.32,3,Apparel,West,East Jamesside,United Kingdom,12,No,,
C0232,5/3/2022,1/15/2023,41.32,3,Toys,North,Coxberg,United States,8,Yes,,
C0348,6/2/2023,12/4/2023,41.37,3,Sports,West,Taylorburgh,United Kingdom,6,No,,
C0444,9/26/2023,12/21/2023,41.53,3,Beauty,South,North Judithbury,Canada,2,No,,
C0147,4/30/2023,12/1/2023,41.64,3,Apparel,West,Cassandraton,United States,7,No,,
C0354,10/29/2022,8/10/2023,41.72,3,Home,West,Sarahborough,Australia,9,No,,
C0084,12/28/2023,12/29/2023,41.82,3,Beauty,South,Jasonfort,Germany,0,No,,
C0483,4/10/2022,5/16/2023,41.95,3,Apparel,West,Leeville,Australia,13,Yes,,
C0483,4/10/2022,10/7/2023,42.15,3,Electronics,West,Cassandraton,Germany,18,Yes,,
C0437,12/12/2022,2/19/2023,42.29,3,Sports,East,Lake Matthew,Australia,2,Yes,,
C0321,11/1/2023,11/14/2023,42.29,3,Electronics,East,Lake Matthew,United States,0,No,,
C0270,10/31/2022,10/12/2023,42.30,3,Electronics,West,Bassport,United Kingdom,11,Yes,,
C0004,4/17/2022,7/13/2022,42.38,3,Sports,West,Samuelhaven,United States,2,No,,
C0092,8/5/2022,11/25/2022,42.49,3,Home,West,Port Richard,Canada,3,No,,
C0247,10/22/2023,12/10/2023,42.51,3,Home,West,Lake Mark,United States,1,No,,
C0117,1/28/2022,6/25/2023,42.75,3,Home,West,Davidstad,Canada,17,No,,
C0463,3/27/2022,4/21/2022,42.86,3,Apparel,North,South David,United Kingdom,0,No,,
C0310,1/27/2023,3/24/2023,42.95,3,Apparel,North,Lake Leeton,Germany,1,No,,
C0320,1/22/2022,1/12/2023,42.96,3,Electronics,South,East Nicholasfurt,United Kingdom,11,No,,
C0048,1/21/2022,12/3/2022,43.06,3,Electronics,North,Hoffmanville,Germany,10,No,,
C0024,1/21/2023,4/29/2023,43.10,3,Toys,West,Port Jesseville,Canada,3,No,,
C0344,6/7/2022,11/10/2023,43.12,3,Home,South,New Jessica,United States,17,No,,
C0407,5/30/2022,4/2/2023,43.15,3,Apparel,North,Port Jacobland,France,10,No,,
C0420,9/12/2023,12/11/2023,43.43,3,Home,South,South Todd,Canada,3,No,,
C0165,9/12/2023,12/12/2023,43.44,3,Sports,East,East Josephville,Canada,3,No,,
C0432,10/21/2023,12/14/2023,43.45,3,Electronics,East,East Jill,Australia,1,No,,
C0253,12/12/2023,12/15/2023,43.52,3,Toys,North,New Jessica,Germany,0,No,,
C0075,2/6/2023,6/29/2023,43.59,3,Home,East,North John,Australia,4,No,,
C0179,9/25/2023,11/1/2023,43.80,3,Apparel,West,East Jill,Canada,1,No,,
C0250,5/26/2023,6/30/2023,43.81,3,Beauty,East,North Jessicaland,United States,1,No,,
C0207,4/23/2022,7/3/2023,44.06,3,Apparel,West,Tashatown,France,14,Yes,,
C0008,9/7/2023,12/28/2023,44.47,3,Beauty,West,Tashatown,Canada,3,No,,
C0020,11/5/2022,11/7/2022,44.49,3,Electronics,South,Robinsonshire,United States,0,Yes,,
C0430,4/16/2022,12/20/2022,44.55,3,Sports,East,West Andrewside,Canada,8,Yes,,
C0203,9/25/2022,8/31/2023,44.56,3,Beauty,East,Mooreport,United Kingdom,11,Yes,,
C0483,4/10/2022,8/19/2023,44.70,3,Toys,West,Daviston,France,16,Yes,,
C0443,2/27/2022,12/6/2023,44.99,3,Home,North,Stevenland,Canada,21,No,,
C0172,4/18/2023,10/11/2023,45.00,3,Home,West,North Richardmouth,Germany,5,No,,
C0008,9/7/2023,11/10/2023,45.12,3,Sports,East,Brandtside,United States,2,No,,
C0413,11/13/2023,11/14/2023,45.12,3,Home,East,Lake Nicoleview,France,0,No,,
C0133,1/5/2022,3/31/2022,45.13,3,Beauty,South,Lake Debra,France,2,Yes,,
C0257,12/4/2022,9/24/2023,45.18,3,Sports,North,Evanmouth,United States,9,No,,
C0230,7/22/2022,2/3/2023,45.38,3,Home,South,New David,United Kingdom,6,No,,
C0333,4/26/2023,10/21/2023,45.38,3,Beauty,West,Lake Nicoleview,Australia,5,No,,
C0209,9/17/2023,11/17/2023,45.39,3,Sports,West,Martinezbury,Australia,2,No,,
C0116,2/10/2022,4/1/2022,45.41,3,Sports,North,East Nathaniel,United Kingdom,1,No,,
C0228,9/4/2022,2/13/2023,45.54,3,Apparel,West,East Jessetown,United States,5,Yes,,
C0154,6/9/2023,9/18/2023,45.65,3,Beauty,East,Cassandraton,United States,3,No,,
C0396,4/16/2023,7/11/2023,45.66,3,Electronics,West,South Christineshire,Australia,2,No,,
C0258,10/3/2023,12/21/2023,45.70,3,Sports,South,South Todd,Australia,2,No,,
C0106,5/19/2022,5/31/2022,46.25,3,Apparel,East,Lake Rebeccaside,Canada,0,No,,
C0024,1/21/2023,7/7/2023,46.54,3,Sports,West,New Brooke,United Kingdom,5,No,,
C0008,9/7/2023,10/20/2023,46.67,3,Sports,West,New Jeffrey,Australia,1,No,,
C0390,11/16/2023,12/16/2023,46.69,3,Home,West,New Stephanie,Germany,1,No,,
C0420,9/12/2023,12/28/2023,46.94,3,Toys,North,Williamview,Germany,3,No,,
C0210,3/22/2022,4/13/2022,46.95,3,Sports,North,East Jamesside,Australia,0,Yes,,
C0371,9/18/2023,9/28/2023,47.02,3,Beauty,North,East Nathaniel,United Kingdom,0,No,,
C0054,1/14/2022,9/9/2022,47.13,3,Sports,South,New Roberttown,United Kingdom,7,No,,
C0063,5/24/2023,9/13/2023,47.33,3,Electronics,West,North Beth,United Kingdom,3,No,,
C0382,2/8/2022,3/26/2023,47.42,3,Sports,North,East Mikeburgh,Australia,13,No,,
C0189,8/13/2022,10/24/2023,47.52,3,Beauty,East,Lake Leeton,France,14,No,,
C0394,2/4/2023,8/14/2023,47.89,3,Electronics,East,Coxberg,Germany,6,No,,
C0238,5/26/2023,9/19/2023,47.99,3,Toys,East,Danielchester,United States,3,No,,
C0413,11/13/2023,12/14/2023,48.04,3,Apparel,West,Shieldston,United States,1,No,,
C0281,5/11/2022,7/23/2023,48.06,3,Toys,North,Hoffmanville,United States,14,Yes,,
C0210,3/22/2022,5/15/2023,48.12,3,Sports,North,South Noah,France,13,Yes,,
C0021,12/10/2022,7/25/2023,48.37,3,Sports,East,West Juan,Australia,7,No,,
C0148,2/11/2023,2/28/2023,48.52,3,Beauty,West,North Matthewberg,France,0,No,,
C0425,2/16/2022,9/18/2023,48.57,3,Toys,East,West Natashaport,United States,19,No,,
C0474,3/8/2023,10/20/2023,48.57,3,Electronics,West,Ramirezstad,United States,7,No,,
C0255,10/2/2023,12/10/2023,48.64,3,Home,South,South Todd,Canada,2,No,,
C0374,10/1/2023,10/13/2023,48.66,3,Electronics,North,East Jamesside,Australia,0,No,,
C0363,9/13/2022,3/11/2023,48.68,3,Home,South,New Kellystad,Canada,5,No,,
C0164,1/28/2022,4/11/2023,49.17,3,Beauty,West,Danielchester,Canada,14,No,,
C0427,9/26/2022,12/5/2022,49.17,3,Toys,West,East Josephville,United States,2,No,,
C0019,10/24/2023,10/29/2023,49.31,3,Home,North,East Josephville,Germany,0,No,,
C0213,1/2/2022,10/21/2022,49.47,3,Electronics,East,South Noah,United States,9,Yes,,
C0464,11/28/2023,12/2/2023,49.74,3,Sports,North,West Andrewside,Australia,0,No,,
C0108,8/16/2023,12/24/2023,49.76,3,Electronics,South,Samuelhaven,Australia,4,No,,
C0264,9/20/2022,5/7/2023,49.92,3,Apparel,East,Lake Lisaport,United Kingdom,7,No,,
C0147,4/30/2023,5/2/2023,49.95,3,Toys,East,Lake Rebeccaside,United Kingdom,0,No,,
C0265,5/24/2022,3/23/2023,49.97,3,Sports,South,Coxberg,United States,10,No,,
C0042,7/21/2023,7/23/2023,50.05,3,Electronics,North,North Noahstad,Canada,0,No,,
C0177,1/12/2023,10/5/2023,50.09,3,Apparel,North,Port Jesseville,United Kingdom,8,No,,
C0166,7/10/2023,12/27/2023,50.11,3,Beauty,North,Evanmouth,Canada,5,No,,
C0154,6/9/2023,11/26/2023,50.24,3,Sports,North,Saramouth,United Kingdom,5,No,,
C0482,6/6/2023,9/7/2023,50.32,3,Beauty,South,Evanmouth,Canada,3,No,,
C0215,8/8/2022,10/17/2022,50.32,3,Sports,East,South Aaron,Canada,2,Yes,,
C0273,3/29/2023,4/11/2023,50.35,3,Sports,North,Leeville,Australia,0,No,,
C0210,3/22/2022,8/14/2023,50.43,3,Toys,South,West Donald,United States,17,Yes,,
C0404,7/29/2023,11/25/2023,50.49,3,Home,East,Lake Debbie,France,3,No,,
C0106,5/19/2022,2/24/2023,50.52,3,Home,West,Rodneyside,Australia,9,No,,
C0116,2/10/2022,6/2/2022,50.59,3,Apparel,East,North Sarabury,Australia,3,No,,
C0311,5/15/2022,10/21/2022,50.60,3,Apparel,West,Lake Lisaport,United Kingdom,5,No,,
C0334,3/29/2023,11/5/2023,50.67,3,Sports,East,Lake Leeton,Canada,7,No,,
C0321,11/1/2023,11/7/2023,50.73,3,Electronics,East,North Sarabury,United States,0,No,,
C0051,1/23/2023,8/22/2023,50.83,3,Electronics,South,Port Jesseville,United States,7,Yes,,
C0025,7/11/2022,12/3/2022,50.84,3,Toys,East,West Andrewside,Germany,4,No,,
C0152,6/25/2023,10/13/2023,50.93,3,Sports,South,North Deniseside,United States,3,No,,
C0304,11/12/2023,12/5/2023,51.17,3,Home,North,New Stephanie,France,0,No,,
C0341,1/17/2022,1/20/2022,51.22,3,Apparel,East,Robinsonshire,United Kingdom,0,Yes,,
C0313,2/5/2023,6/1/2023,51.28,3,Electronics,East,West Michael,United States,3,No,,
C0477,9/4/2023,10/3/2023,51.33,3,Toys,North,New Jessica,United Kingdom,0,No,,
C0110,11/6/2023,12/5/2023,51.33,3,Apparel,West,Tashatown,United States,0,No,,
C0117,1/28/2022,6/23/2023,51.59,3,Home,East,Shieldston,France,17,No,,
C0371,9/18/2023,10/27/2023,51.81,3,Home,East,West Donald,Australia,1,No,,
C0182,12/25/2022,5/20/2023,51.85,3,Home,West,South Patrickmouth,France,4,Yes,,
C0076,12/31/2023,12/31/2023,52.06,3,Apparel,South,Gomezchester,France,0,No,,
C0117,1/28/2022,10/25/2022,52.13,3,Beauty,West,Lake Debbie,Germany,9,No,,
C0296,5/25/2023,5/27/2023,52.19,3,Toys,South,South David,Germany,0,No,,
C0313,2/5/2023,7/10/2023,52.20,3,Toys,East,New Kellystad,United Kingdom,5,No,,
C0272,10/14/2023,12/3/2023,52.37,3,Apparel,East,East Nathaniel,Australia,1,No,,
C0031,9/10/2022,5/27/2023,52.65,3,Sports,West,East Mikeburgh,United States,8,No,,
C0167,12/6/2022,10/22/2023,52.68,3,Home,East,Sarahborough,United Kingdom,10,Yes,,
